rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Candy Candy,Candy Candy,キャンディ・キャンディ,TV,34870,7.61,1976,https://cdn.myanimelist.net/images/anime/4/35051.jpg
2,Haha wo Tazunete Sanzenri,From the Appenines to the Andes,母をたずねて三千里,TV,12830,7.48,1976,https://cdn.myanimelist.net/images/anime/9/80523.jpg
3,Manga Sekai Mukashibanashi,Manga Fairy Tales of the World,まんが世界昔ばなし,TV,2620,7.03,1976,https://cdn.myanimelist.net/images/anime/1430/132401.jpg
4,Belle to Kaijuu Ouji,Belle to Kaijuu Ouji,ベルとかいじゅう王子,Movie,1131,6.85,1976,https://cdn.myanimelist.net/images/anime/12/82359.jpg
6,Chou Denji Robo Combattler V,Chou Denji Robo Combattler V,超電磁ロボ コンバトラーＶ,TV,4892,6.75,1976,https://cdn.myanimelist.net/images/anime/1262/96449.jpg
7,Daikuu Maryuu Gaiking,Dino Mech Gaiking,大空魔竜ガイキング,TV,3371,6.7,1976,https://cdn.myanimelist.net/images/anime/1196/134634.jpg
9,Little Lulu to Chicchai Nakama,Little Lulu,リトル・ルルとちっちゃい仲間,TV,1206,6.5,1976,https://cdn.myanimelist.net/images/anime/3/40539.jpg
10,Magnerobo Ga-Keen,Magnerobo Ga-Keen,マグネロボ・ガ・キーン,TV,1943,6.48,1976,https://cdn.myanimelist.net/images/anime/6/60861.jpg
11,Paul no Miracle Daisakusen,Paul in Fantasy Island,ポールのミラクル大作戦,TV,1681,6.46,1976,https://cdn.myanimelist.net/images/anime/3/56407.jpg
13,Gowapper 5 Gordam,Goliath the Super Fighter,ゴワッパー5ゴーダム,TV,1538,6.35,1976,https://cdn.myanimelist.net/images/anime/3/60417.jpg
14,Huckleberry no Bouken,Huckleberry no Bouken,ハックルベリィの冒険,TV,2693,6.33,1976,https://cdn.myanimelist.net/images/anime/13/3207.jpg
15,Pinocchio yori Piccolino no Bouken,The Adventures of Piccolino,ピノキオより ピコリーノの冒険,TV,2826,6.32,1976,https://cdn.myanimelist.net/images/anime/3/60891.jpg
18,Dokaben,Dokaben,ドカベン,TV,1800,6.16,1976,https://cdn.myanimelist.net/images/anime/1004/121849.jpg
20,Machine Hayabusa,Machine Hayabusa,マシンハヤブサ,TV,1349,6.12,1976,https://cdn.myanimelist.net/images/anime/10/29015.jpg
21,Groizer X,Gloizer X,グロイザーＸ,TV,1433,6.12,1976,https://cdn.myanimelist.net/images/anime/10/10054.jpg
22,Doujouji,Dojoji Temple,道成寺,Movie,2290,5.99,1976,https://cdn.myanimelist.net/images/anime/1914/135913.jpg
23,Youkaiden Nekome Kozou,Cat Eyed Boy,妖怪伝 猫目小僧,TV,1383,5.96,1976,https://cdn.myanimelist.net/images/anime/1215/112592.jpg
24,UFO Senshi Dai Apolon,UFO Senshi Dai Apolon,ＵＦＯ戦士ダイアポロン,TV,1802,5.89,1976,https://cdn.myanimelist.net/images/anime/1948/124434.jpg
25,Kyouryuu Tankentai Born Free,Dinosaur Expedition Born Free,恐竜探検隊ボーンフリー,TV,1700,5.89,1976,https://cdn.myanimelist.net/images/anime/9/60897.jpg
26,Hokahoka Kazoku,The Affectuous Family,ほかほか家族,TV,1005,5.89,1976,https://cdn.myanimelist.net/images/anime/2/21284.jpg
27,Blocker Gundan IV Machine Blaster,Blocker Gundan IV Machine Blaster,ブロッカー軍団Ⅳマシーンブラスター,TV,1712,5.82,1976,https://cdn.myanimelist.net/images/anime/8/72561.jpg
28,Tasukeai no Rekishi: Seimei Hoken no Hajimari,Tasukeai no Rekishi: Seimei Hoken no Hajimari,たすけあいの歴史 ─生命保険のはじまり─,Movie,343,5.61,1976,https://cdn.myanimelist.net/images/anime/7/66249.jpg
29,Nobara,Nobara,野ばら,Movie,360,5.58,1976,https://cdn.myanimelist.net/images/anime/2/71782.jpg
30,Akai Hana Shiroi Hana,Akai Hana Shiroi Hana,赤い花 白い花,Music,821,5.57,1976,https://cdn.myanimelist.net/images/anime/1246/101881.jpg
32,Ame ga Sora kara Fureba,Ame ga Sora kara Fureba,雨が空から降れば,Music,239,5.5,1976,https://cdn.myanimelist.net/images/anime/1685/118748.jpg
33,Cheol-in 007,Cheol-in 007,철인 007,Movie,381,5.49,1976,https://cdn.myanimelist.net/images/anime/13/44662.jpg
34,Chikara Bashi,The Strong Bridge,ちからばし,Movie,501,5.48,1976,https://cdn.myanimelist.net/images/anime/1114/112168.jpg
35,Wakamono to Koinu to Croissant,Wakamono to Koinu to Croissant,若者と小犬とクロアサン,Music,350,5.44,1976,https://cdn.myanimelist.net/images/anime/11/89010.jpg
36,Kozou no Koushin,Baby Elephant Walk,子象の行進,Music,316,5.41,1976,https://cdn.myanimelist.net/images/anime/12/87825.jpg
37,Hyoutan,The Gourd-Bottle,ひょうたん,Movie,487,5.34,1976,https://cdn.myanimelist.net/images/anime/13/71329.jpg
38,Are wa Dare?,Who's That?,あれはだれ?,Movie,502,5.33,1976,https://cdn.myanimelist.net/images/anime/9/71578.jpg
39,Sakura Yori Ai wo Nosete,From Cherry Blossoms With Love,サクラより愛をのせて,Movie,489,5.21,1976,https://cdn.myanimelist.net/images/anime/10/71585.jpg
40,Hone Hone Rock,Hone Hone Rock,ホネホネロック,Music,465,5.02,1976,https://cdn.myanimelist.net/images/anime/11/72195.jpg
41,Yamaguchi Sanchi no Tsutomu-kun,Yamaguchi Sanchi no Tsutomu-kun,山口さんちのツトム君,Music,571,5.0,1976,https://cdn.myanimelist.net/images/anime/8/72198.jpg
42,Symphonic Variations,Symphonic Variations,シンフォニック・バリエーション,Music,553,4.93,1976,https://cdn.myanimelist.net/images/anime/11/72055.jpg
43,Pata Pata Mama,Pata Pata Mama,パタパタママ,Music,417,4.92,1976,https://cdn.myanimelist.net/images/anime/10/70823.jpg
44,Fengshen Bang,The Story of Chinese Gods,封神榜,Movie,645,4.82,1976,https://cdn.myanimelist.net/images/anime/7/85212.jpg
45,Robot Taekwon V,Voltar the Invincible,로보트 태권 V,Movie,880,4.68,1976,https://cdn.myanimelist.net/images/anime/5/29661.jpg
